symbol	date	closing_price
MSFT	1998-03-04	14.75
MSFT	1998-03-03	15.14
MSFT	1998-03-02	14.93
MSFT	1998-02-27	15.18
MSFT	1998-02-26	15.32
MSFT	1998-02-25	15.22
MSFT	1998-02-24	14.71
MSFT	1998-02-23	14.62
MSFT	1998-02-20	13.9
MSFT	1998-02-19	13.87
MSFT	1998-02-18	13.85
MSFT	1998-02-17	13.83
MSFT	1998-02-13	14.11
MSFT	1998-02-12	14.22
MSFT	1998-02-11	14.24
MSFT	1998-02-10	14.27
MSFT	1998-02-09	14.08
MSFT	1998-02-06	14.16
MSFT	1998-02-05	13.92
MSFT	1998-02-04	14.05
MSFT	1998-02-03	13.96
MSFT	1998-02-02	13.87
MSFT	1998-01-30	13.36
MSFT	1998-01-29	13.28
MSFT	1998-01-28	13.35
MSFT	1998-01-27	13.01
MSFT	1998-01-26	12.7
MSFT	1998-01-23	12.38
MSFT	1998-01-22	12.42
MSFT	1998-01-21	12.27
MSFT	1998-01-20	12.35
MSFT	1998-01-16	12.12
MSFT	1998-01-15	11.85
MSFT	1998-01-14	11.75
MSFT	1998-01-13	11.84
MSFT	1998-01-12	11.6
MSFT	1998-01-09	11.38
MSFT	1998-01-08	11.69
MSFT	1998-01-07	11.61
MSFT	1998-01-06	11.75
MSFT	1998-01-05	11.68
MSFT	1998-01-02	11.75
MSFT	1997-12-31	11.58
MSFT	1997-12-30	11.67
MSFT	1997-12-29	11.31
MSFT	1997-12-26	10.82
MSFT	1997-12-24	10.65
MSFT	1997-12-23	11.05
MSFT	1997-12-22	11.38
MSFT	1997-12-19	11.53
MSFT	1997-12-18	11.72
MSFT	1997-12-17	12.15
MSFT	1997-12-16	12.46
MSFT	1997-12-15	12.19
MSFT	1997-12-12	12.25
MSFT	1997-12-11	12.46
MSFT	1997-12-10	12.74
MSFT	1997-12-09	12.93
MSFT	1997-12-08	13.09
MSFT	1997-12-05	12.82
MSFT	1997-12-04	12.77
MSFT	1997-12-03	12.96
MSFT	1997-12-02	12.74
MSFT	1997-12-01	12.88
MSFT	1997-11-28	12.68
MSFT	1997-11-26	12.68
MSFT	1997-11-25	12.45
MSFT	1997-11-24	12.14
MSFT	1997-11-21	12.35
MSFT	1997-11-20	12.26
MSFT	1997-11-19	12.1
MSFT	1997-11-18	12
MSFT	1997-11-17	12.08
MSFT	1997-11-14	11.94
MSFT	1997-11-13	11.79
MSFT	1997-11-12	11.57
MSFT	1997-11-11	11.7
MSFT	1997-11-10	11.66
MSFT	1997-11-07	11.79
MSFT	1997-11-06	11.83
MSFT	1997-11-05	11.96
MSFT	1997-11-04	12.03
MSFT	1997-11-03	12.01
MSFT	1997-10-31	11.65
MSFT	1997-10-30	11.52
MSFT	1997-10-29	11.72
MSFT	1997-10-28	11.95
MSFT	1997-10-27	11.54
MSFT	1997-10-24	12.13
MSFT	1997-10-23	12.15
MSFT	1997-10-22	12.15
MSFT	1997-10-21	12.41
MSFT	1997-10-20	11.88
MSFT	1997-10-17	11.85
MSFT	1997-10-16	12
MSFT	1997-10-15	12.16
MSFT	1997-10-14	12.24
MSFT	1997-10-13	12.25
MSFT	1997-10-10	12.23
MSFT	1997-10-09	12.45
MSFT	1997-10-08	12.45
MSFT	1997-10-07	12.23
MSFT	1997-10-06	12.1
MSFT	1997-10-03	12.09
MSFT	1997-10-02	11.93
MSFT	1997-10-01	11.99
MSFT	1997-09-30	11.85
MSFT	1997-09-29	12.05
MSFT	1997-09-26	11.95
MSFT	1997-09-25	11.89
MSFT	1997-09-24	11.86
MSFT	1997-09-23	12.14
MSFT	1997-09-22	11.94
MSFT	1997-09-19	12.11
MSFT	1997-09-18	11.85
MSFT	1997-09-17	11.93
MSFT	1997-09-16	12.22
MSFT	1997-09-15	11.71
MSFT	1997-09-12	12.36
MSFT	1997-09-11	12.26
MSFT	1997-09-10	12.1
MSFT	1997-09-09	12.5
MSFT	1997-09-08	12.48
MSFT	1997-09-05	12.3
MSFT	1997-09-04	12.38
MSFT	1997-09-03	12.23
MSFT	1997-09-02	12.29
MSFT	1997-08-29	11.84
MSFT	1997-08-28	11.83
MSFT	1997-08-27	12.05
MSFT	1997-08-26	12.09
MSFT	1997-08-25	12.23
MSFT	1997-08-22	12.29
MSFT	1997-08-21	12.35
MSFT	1997-08-20	12.59
MSFT	1997-08-19	12.43
MSFT	1997-08-18	11.99
MSFT	1997-08-15	11.9
MSFT	1997-08-14	12.21
MSFT	1997-08-13	12.19
MSFT	1997-08-12	12.18
MSFT	1997-08-11	12.38
MSFT	1997-08-08	12.54
MSFT	1997-08-07	12.89
MSFT	1997-08-06	12.85
MSFT	1997-08-05	12.84
MSFT	1997-08-04	12.68
MSFT	1997-08-01	12.6
MSFT	1997-07-31	12.66
MSFT	1997-07-30	12.64
MSFT	1997-07-29	12.54
MSFT	1997-07-28	12.27
MSFT	1997-07-25	12.41
MSFT	1997-07-24	12.36
MSFT	1997-07-23	12.67
MSFT	1997-07-22	12.91
MSFT	1997-07-21	12.18
MSFT	1997-07-18	12.59
MSFT	1997-07-17	13.39
MSFT	1997-07-16	13.3
MSFT	1997-07-15	12.4
MSFT	1997-07-14	12.18
MSFT	1997-07-11	11.62
MSFT	1997-07-10	11.63
MSFT	1997-07-09	11.71
MSFT	1997-07-08	11.76
MSFT	1997-07-07	11.6
MSFT	1997-07-03	11.61
MSFT	1997-07-02	11.5
MSFT	1997-07-01	11.19
MSFT	1997-06-30	11.32
MSFT	1997-06-27	11.42
MSFT	1997-06-26	11.49
MSFT	1997-06-25	11.68
MSFT	1997-06-24	11.83
MSFT	1997-06-23	11.47
MSFT	1997-06-20	11.63
MSFT	1997-06-19	11.58
MSFT	1997-06-18	11.66
MSFT	1997-06-17	12.02
MSFT	1997-06-16	11.77
MSFT	1997-06-13	11.61
MSFT	1997-06-12	11.38
MSFT	1997-06-11	11.38
MSFT	1997-06-10	11.18
MSFT	1997-06-09	11.21
MSFT	1997-06-06	11.11
MSFT	1997-06-05	10.8
MSFT	1997-06-04	10.68
MSFT	1997-06-03	10.82
MSFT	1997-06-02	11.14
MSFT	1997-05-30	11.11
MSFT	1997-05-29	11.28
MSFT	1997-05-28	11.28
MSFT	1997-05-27	11.34
MSFT	1997-05-23	11.01
MSFT	1997-05-22	10.81
MSFT	1997-05-21	10.78
MSFT	1997-05-20	10.67
MSFT	1997-05-19	10.31
MSFT	1997-05-16	10.34
MSFT	1997-05-15	10.49
MSFT	1997-05-14	10.38
MSFT	1997-05-13	10.55
MSFT	1997-05-12	10.58
MSFT	1997-05-09	10.46
MSFT	1997-05-08	10.42
MSFT	1997-05-07	10.35
MSFT	1997-05-06	10.51
MSFT	1997-05-05	10.77
MSFT	1997-05-02	10.82
MSFT	1997-05-01	10.84
MSFT	1997-04-30	10.88
MSFT	1997-04-29	10.66
MSFT	1997-04-28	10.29
MSFT	1997-04-25	10.18
MSFT	1997-04-24	10.22
MSFT	1997-04-23	10.31
MSFT	1997-04-22	9.91
MSFT	1997-04-21	9.64
MSFT	1997-04-18	9.64
MSFT	1997-04-17	8.79
MSFT	1997-04-16	8.8
MSFT	1997-04-15	8.7
MSFT	1997-04-14	8.72
MSFT	1997-04-11	8.51
MSFT	1997-04-10	8.67
MSFT	1997-04-09	8.78
MSFT	1997-04-08	8.8
MSFT	1997-04-07	8.59
MSFT	1997-04-04	8.44
MSFT	1997-04-03	8.52
MSFT	1997-04-02	8.24
MSFT	1997-04-01	8.35
MSFT	1997-03-31	8.21
MSFT	1997-03-27	8.4
MSFT	1997-03-26	8.44
MSFT	1997-03-25	8.09
MSFT	1997-03-24	8.07
MSFT	1997-03-21	8.42
MSFT	1997-03-20	8.6
MSFT	1997-03-19	8.67
MSFT	1997-03-18	8.92
MSFT	1997-03-17	9
MSFT	1997-03-14	8.87
MSFT	1997-03-13	8.92
MSFT	1997-03-12	8.85
MSFT	1997-03-11	8.81
MSFT	1997-03-10	8.96
MSFT	1997-03-07	8.67
MSFT	1997-03-06	8.76
MSFT	1997-03-05	9.04
MSFT	1997-03-04	8.88
MSFT	1997-03-03	8.91
MSFT	1997-02-28	8.73
MSFT	1997-02-27	8.61
MSFT	1997-02-26	8.98
MSFT	1997-02-25	8.91
MSFT	1997-02-24	8.97
MSFT	1997-02-21	8.51
MSFT	1997-02-20	8.53
MSFT	1997-02-19	8.73
MSFT	1997-02-18	8.72
MSFT	1997-02-14	8.77
MSFT	1997-02-13	8.96
MSFT	1997-02-12	8.95
MSFT	1997-02-11	8.82
MSFT	1997-02-10	8.76
MSFT	1997-02-07	8.99
MSFT	1997-02-06	8.7
MSFT	1997-02-05	8.81
MSFT	1997-02-04	9.24
MSFT	1997-02-03	9.17
MSFT	1997-01-31	9.14
MSFT	1997-01-30	9.06
MSFT	1997-01-29	8.71
MSFT	1997-01-28	8.57
MSFT	1997-01-27	8.61
MSFT	1997-01-24	8.59
MSFT	1997-01-23	8.49
MSFT	1997-01-22	8.72
MSFT	1997-01-21	8.51
MSFT	1997-01-20	8.13
MSFT	1997-01-17	7.8
MSFT	1997-01-16	7.7
MSFT	1997-01-15	7.58
MSFT	1997-01-14	7.65
MSFT	1997-01-13	7.5
MSFT	1997-01-10	7.55
MSFT	1997-01-09	7.38
MSFT	1997-01-08	7.47
MSFT	1997-01-07	7.61
MSFT	1997-01-06	7.56
MSFT	1997-01-03	7.58
MSFT	1997-01-02	7.31
MSFT	1996-12-31	7.4
MSFT	1996-12-30	7.48
MSFT	1996-12-27	7.55
MSFT	1996-12-26	7.66
MSFT	1996-12-24	7.6
MSFT	1996-12-23	7.5
MSFT	1996-12-20	7.49
MSFT	1996-12-19	7.6
MSFT	1996-12-18	7.4
MSFT	1996-12-17	7.16
MSFT	1996-12-16	6.88
MSFT	1996-12-13	7.17
MSFT	1996-12-12	7.26
MSFT	1996-12-11	7.47
MSFT	1996-12-10	7.33
MSFT	1996-12-09	7.32
MSFT	1996-12-06	6.85
MSFT	1996-12-05	6.85
MSFT	1996-12-04	6.86
MSFT	1996-12-03	6.93
MSFT	1996-12-02	7.07
MSFT	1996-11-29	7.03
MSFT	1996-11-27	6.96
MSFT	1996-11-26	6.89
MSFT	1996-11-25	6.88
MSFT	1996-11-22	6.74
MSFT	1996-11-21	6.74
MSFT	1996-11-20	6.86
MSFT	1996-11-19	6.98
MSFT	1996-11-18	6.74
MSFT	1996-11-15	6.67
MSFT	1996-11-14	6.7
MSFT	1996-11-13	6.49
MSFT	1996-11-12	6.35
MSFT	1996-11-11	6.43
MSFT	1996-11-08	6.43
MSFT	1996-11-07	6.43
MSFT	1996-11-06	6.47
MSFT	1996-11-05	6.34
MSFT	1996-11-04	6.18
MSFT	1996-11-01	6.15
MSFT	1996-10-31	6.15
MSFT	1996-10-30	6.1
MSFT	1996-10-29	6.06
MSFT	1996-10-28	6.12
MSFT	1996-10-25	6.11
MSFT	1996-10-24	6.12
MSFT	1996-10-23	6.02
MSFT	1996-10-22	5.93
MSFT	1996-10-21	6
MSFT	1996-10-18	6.04
MSFT	1996-10-17	6.07
MSFT	1996-10-16	6.18
MSFT	1996-10-15	6.22
MSFT	1996-10-14	6.12
MSFT	1996-10-11	6.14
MSFT	1996-10-10	5.99
MSFT	1996-10-09	6.02
MSFT	1996-10-08	6.06
MSFT	1996-10-07	6.16
MSFT	1996-10-04	6.11
MSFT	1996-10-03	6
MSFT	1996-10-02	6.04
MSFT	1996-10-01	5.92
MSFT	1996-09-30	5.91
MSFT	1996-09-27	6.02
MSFT	1996-09-26	5.91
MSFT	1996-09-25	6.07
MSFT	1996-09-24	6.13
MSFT	1996-09-23	6.17
MSFT	1996-09-20	6.19
MSFT	1996-09-19	6.17
MSFT	1996-09-18	6.11
MSFT	1996-09-17	6
MSFT	1996-09-16	5.89
MSFT	1996-09-13	5.87
MSFT	1996-09-12	5.76
MSFT	1996-09-11	5.6
MSFT	1996-09-10	5.57
MSFT	1996-09-09	5.59
MSFT	1996-09-06	5.49
MSFT	1996-09-05	5.44
MSFT	1996-09-04	5.53
MSFT	1996-09-03	5.53
MSFT	1996-08-30	5.49
MSFT	1996-08-29	5.56
MSFT	1996-08-28	5.63
MSFT	1996-08-27	5.59
MSFT	1996-08-26	5.5
MSFT	1996-08-23	5.52
MSFT	1996-08-22	5.6
MSFT	1996-08-21	5.53
MSFT	1996-08-20	5.53
MSFT	1996-08-19	5.53
MSFT	1996-08-16	5.57
MSFT	1996-08-15	5.6
MSFT	1996-08-14	5.59
MSFT	1996-08-13	5.53
MSFT	1996-08-12	5.61
MSFT	1996-08-09	5.58
MSFT	1996-08-08	5.61
MSFT	1996-08-07	5.59
MSFT	1996-08-06	5.55
MSFT	1996-08-05	5.45
MSFT	1996-08-02	5.53
MSFT	1996-08-01	5.4
MSFT	1996-07-31	5.28
MSFT	1996-07-30	5.31
MSFT	1996-07-29	5.23
MSFT	1996-07-26	5.34
MSFT	1996-07-25	5.31
MSFT	1996-07-24	5.14
MSFT	1996-07-23	5.02
MSFT	1996-07-22	5.36
MSFT	1996-07-19	5.42
MSFT	1996-07-18	5.37
MSFT	1996-07-17	5.25
MSFT	1996-07-16	5.17
MSFT	1996-07-15	4.95
MSFT	1996-07-12	5.03
MSFT	1996-07-11	5.13
MSFT	1996-07-10	5.35
MSFT	1996-07-09	5.37
MSFT	1996-07-08	5.39
MSFT	1996-07-05	5.3
MSFT	1996-07-03	5.43
MSFT	1996-07-02	5.45
MSFT	1996-07-01	5.48
MSFT	1996-06-28	5.38
MSFT	1996-06-27	5.37
MSFT	1996-06-26	5.4
MSFT	1996-06-25	5.46
MSFT	1996-06-24	5.56
MSFT	1996-06-21	5.55
MSFT	1996-06-20	5.45
MSFT	1996-06-19	5.45
MSFT	1996-06-18	5.48
MSFT	1996-06-17	5.58
MSFT	1996-06-14	5.51
MSFT	1996-06-13	5.58
MSFT	1996-06-12	5.6
MSFT	1996-06-11	5.47
MSFT	1996-06-10	5.4
MSFT	1996-06-07	5.43
MSFT	1996-06-06	5.37
MSFT	1996-06-05	5.41
MSFT	1996-06-04	5.28
MSFT	1996-06-03	5.3
MSFT	1996-05-31	5.32
MSFT	1996-05-30	5.3
MSFT	1996-05-29	5.25
MSFT	1996-05-28	5.25
MSFT	1996-05-24	5.31
MSFT	1996-05-23	5.31
MSFT	1996-05-22	5.23
MSFT	1996-05-21	5.16
MSFT	1996-05-20	5.23
MSFT	1996-05-17	5.24
MSFT	1996-05-16	5.25
MSFT	1996-05-15	5.27
MSFT	1996-05-14	5.33
MSFT	1996-05-13	5.31
MSFT	1996-05-10	5.15
MSFT	1996-05-09	5.08
MSFT	1996-05-08	5.12
MSFT	1996-05-07	5.07
MSFT	1996-05-06	5.01
MSFT	1996-05-03	4.97
MSFT	1996-05-02	5
MSFT	1996-05-01	5.16
MSFT	1996-04-30	5.07
MSFT	1996-04-29	5.04
MSFT	1996-04-26	5.08
MSFT	1996-04-25	5.05
MSFT	1996-04-24	4.99
MSFT	1996-04-23	5.04
MSFT	1996-04-22	5.05
MSFT	1996-04-19	4.92
MSFT	1996-04-18	4.88
MSFT	1996-04-17	4.74
MSFT	1996-04-16	4.71
MSFT	1996-04-15	4.64
MSFT	1996-04-12	4.53
MSFT	1996-04-11	4.53
MSFT	1996-04-10	4.55
MSFT	1996-04-09	4.55
MSFT	1996-04-08	4.65
MSFT	1996-04-04	4.67
MSFT	1996-04-03	4.68
MSFT	1996-04-02	4.69
MSFT	1996-04-01	4.6
MSFT	1996-03-29	4.62
MSFT	1996-03-28	4.58
MSFT	1996-03-27	4.59
MSFT	1996-03-26	4.6
MSFT	1996-03-25	4.47
MSFT	1996-03-22	4.53
MSFT	1996-03-21	4.51
MSFT	1996-03-20	4.69
MSFT	1996-03-19	4.79
MSFT	1996-03-18	4.71
MSFT	1996-03-15	4.59
MSFT	1996-03-14	4.46
MSFT	1996-03-13	4.52
MSFT	1996-03-12	4.29
MSFT	1996-03-11	4.32
MSFT	1996-03-08	4.26
MSFT	1996-03-07	4.36
MSFT	1996-03-06	4.34
MSFT	1996-03-05	4.39
MSFT	1996-03-04	4.31
MSFT	1996-03-01	4.28
MSFT	1996-02-29	4.42
MSFT	1996-02-28	4.48
MSFT	1996-02-27	4.48
MSFT	1996-02-26	4.51
MSFT	1996-02-23	4.64
MSFT	1996-02-22	4.59
MSFT	1996-02-21	4.47
MSFT	1996-02-20	4.38
MSFT	1996-02-16	4.38
MSFT	1996-02-15	4.41
MSFT	1996-02-14	4.42
MSFT	1996-02-13	4.46
MSFT	1996-02-12	4.46
MSFT	1996-02-09	4.48
MSFT	1996-02-08	4.43
MSFT	1996-02-07	4.34
MSFT	1996-02-06	4.32
MSFT	1996-02-05	4.35
MSFT	1996-02-02	4.17
MSFT	1996-02-01	4.22
MSFT	1996-01-31	4.14
MSFT	1996-01-30	4.07
MSFT	1996-01-29	4.05
MSFT	1996-01-26	4.05
MSFT	1996-01-25	4
MSFT	1996-01-24	4.09
MSFT	1996-01-23	4.01
MSFT	1996-01-22	4.12
MSFT	1996-01-19	4.12
MSFT	1996-01-18	3.92
MSFT	1996-01-17	3.8
MSFT	1996-01-16	3.87
MSFT	1996-01-15	3.7
MSFT	1996-01-12	3.84
MSFT	1996-01-11	3.88
MSFT	1996-01-10	3.69
MSFT	1996-01-09	3.59
MSFT	1996-01-08	3.86
MSFT	1996-01-05	3.87
MSFT	1996-01-04	3.91
MSFT	1996-01-03	3.89
MSFT	1996-01-02	4.02
MSFT	1995-12-29	3.93
MSFT	1995-12-28	3.91
MSFT	1995-12-27	3.98
MSFT	1995-12-26	4.04
MSFT	1995-12-22	4.05
MSFT	1995-12-21	4.03
MSFT	1995-12-20	3.9
MSFT	1995-12-19	4.07
MSFT	1995-12-18	3.9
MSFT	1995-12-15	3.96
MSFT	1995-12-14	3.98
MSFT	1995-12-13	4.11
MSFT	1995-12-12	4.09
MSFT	1995-12-11	4.17
MSFT	1995-12-08	4.23
MSFT	1995-12-07	4.05
MSFT	1995-12-06	4.06
MSFT	1995-12-05	3.85
MSFT	1995-12-04	3.94
MSFT	1995-12-01	3.86
MSFT	1995-11-30	3.9
MSFT	1995-11-29	4.02
MSFT	1995-11-28	4.1
MSFT	1995-11-27	3.91
MSFT	1995-11-24	3.94
MSFT	1995-11-22	3.91
MSFT	1995-11-21	3.94
MSFT	1995-11-20	3.85
MSFT	1995-11-17	3.91
MSFT	1995-11-16	4.03
MSFT	1995-11-15	4.21
MSFT	1995-11-14	4.21
MSFT	1995-11-13	4.31
MSFT	1995-11-10	4.34
MSFT	1995-11-09	4.43
MSFT	1995-11-08	4.27
MSFT	1995-11-07	4.17
MSFT	1995-11-06	4.36
MSFT	1995-11-03	4.46
MSFT	1995-11-02	4.48
MSFT	1995-11-01	4.41
MSFT	1995-10-31	4.48
MSFT	1995-10-30	4.6
MSFT	1995-10-27	4.48
MSFT	1995-10-26	4.39
MSFT	1995-10-25	4.29
MSFT	1995-10-24	4.37
MSFT	1995-10-23	4.32
MSFT	1995-10-20	4.28
MSFT	1995-10-19	4.33
MSFT	1995-10-18	4.28
MSFT	1995-10-17	4.08
MSFT	1995-10-16	3.89
MSFT	1995-10-13	3.86
MSFT	1995-10-12	3.92
MSFT	1995-10-11	3.88
MSFT	1995-10-10	3.75
MSFT	1995-10-09	3.72
MSFT	1995-10-06	3.85
MSFT	1995-10-05	3.92
MSFT	1995-10-04	3.86
MSFT	1995-10-03	3.98
MSFT	1995-10-02	3.95
MSFT	1995-09-29	4.05
MSFT	1995-09-28	4.1
MSFT	1995-09-27	3.97
MSFT	1995-09-26	3.95
MSFT	1995-09-25	4.04
MSFT	1995-09-22	4.02
MSFT	1995-09-21	4.06
MSFT	1995-09-20	4.17
MSFT	1995-09-19	4.18
MSFT	1995-09-18	4.12
MSFT	1995-09-15	4.18
MSFT	1995-09-14	4.25
MSFT	1995-09-13	4.31
MSFT	1995-09-12	4.31
MSFT	1995-09-11	4.37
MSFT	1995-09-08	4.28
MSFT	1995-09-07	4.24
MSFT	1995-09-06	4.19
MSFT	1995-09-05	4.25
MSFT	1995-09-01	4.02
MSFT	1995-08-31	4.14
MSFT	1995-08-30	4.18
MSFT	1995-08-29	4.12
MSFT	1995-08-28	4.03
MSFT	1995-08-25	4.23
MSFT	1995-08-24	4.31
MSFT	1995-08-23	4.38
MSFT	1995-08-22	4.45
MSFT	1995-08-21	4.23
MSFT	1995-08-18	4.35
MSFT	1995-08-17	4.44
MSFT	1995-08-16	4.42
MSFT	1995-08-15	4.41
MSFT	1995-08-14	4.42
MSFT	1995-08-11	4.32
MSFT	1995-08-10	4.22
MSFT	1995-08-09	4.32
MSFT	1995-08-08	4.19
MSFT	1995-08-07	4.19
MSFT	1995-08-04	4.2
MSFT	1995-08-03	4.08
MSFT	1995-08-02	3.99
MSFT	1995-08-01	4.01
MSFT	1995-07-31	4.05
MSFT	1995-07-28	4.15
MSFT	1995-07-27	4.32
MSFT	1995-07-26	4.3
MSFT	1995-07-25	4.32
MSFT	1995-07-24	4.19
MSFT	1995-07-21	4.12
MSFT	1995-07-20	4.31
MSFT	1995-07-19	4.23
MSFT	1995-07-18	4.56
MSFT	1995-07-17	4.88
MSFT	1995-07-14	4.64
MSFT	1995-07-13	4.48
MSFT	1995-07-12	4.47
MSFT	1995-07-11	4.32
MSFT	1995-07-10	4.43
MSFT	1995-07-07	4.28
MSFT	1995-07-06	4.15
MSFT	1995-07-05	4.06
MSFT	1995-07-03	4.07
MSFT	1995-06-30	4.05
MSFT	1995-06-29	4
MSFT	1995-06-28	3.94
MSFT	1995-06-27	3.89
MSFT	1995-06-26	4.02
MSFT	1995-06-23	4.08
MSFT	1995-06-22	4.12
MSFT	1995-06-21	4.05
MSFT	1995-06-20	4.09
MSFT	1995-06-19	4.02
MSFT	1995-06-16	3.9
MSFT	1995-06-15	3.8
MSFT	1995-06-14	3.75
MSFT	1995-06-13	3.76
MSFT	1995-06-12	3.75
MSFT	1995-06-09	3.8
MSFT	1995-06-08	3.77
MSFT	1995-06-07	3.76
MSFT	1995-06-06	3.72
MSFT	1995-06-05	3.8
MSFT	1995-06-02	3.72
MSFT	1995-06-01	3.77
MSFT	1995-05-31	3.79
MSFT	1995-05-30	3.72
MSFT	1995-05-26	3.92
MSFT	1995-05-25	4
MSFT	1995-05-24	3.92
MSFT	1995-05-23	3.96
MSFT	1995-05-22	3.91
MSFT	1995-05-19	3.82
MSFT	1995-05-18	3.79
MSFT	1995-05-17	3.85
MSFT	1995-05-16	3.8
MSFT	1995-05-15	3.64
MSFT	1995-05-12	3.62
MSFT	1995-05-11	3.64
MSFT	1995-05-10	3.55
MSFT	1995-05-09	3.57
MSFT	1995-05-08	3.58
MSFT	1995-05-05	3.58
MSFT	1995-05-04	3.65
MSFT	1995-05-03	3.62
MSFT	1995-05-02	3.56
MSFT	1995-05-01	3.68
MSFT	1995-04-28	3.66
MSFT	1995-04-27	3.52
MSFT	1995-04-26	3.57
MSFT	1995-04-25	3.58
MSFT	1995-04-24	3.48
MSFT	1995-04-21	3.36
MSFT	1995-04-20	3.37
MSFT	1995-04-19	3.41
MSFT	1995-04-18	3.44
MSFT	1995-04-17	3.47
MSFT	1995-04-13	3.25
MSFT	1995-04-12	3.21
MSFT	1995-04-11	3.23
MSFT	1995-04-10	3.18
MSFT	1995-04-07	3.12
MSFT	1995-04-06	3.14
MSFT	1995-04-05	3.16
MSFT	1995-04-04	3.13
MSFT	1995-04-03	3.14
MSFT	1995-03-31	3.19
MSFT	1995-03-30	3.23
MSFT	1995-03-29	3.24
MSFT	1995-03-28	3.3
MSFT	1995-03-27	3.27
MSFT	1995-03-24	3.31
MSFT	1995-03-23	3.26
MSFT	1995-03-22	3.18
MSFT	1995-03-21	3.15
MSFT	1995-03-20	3.19
MSFT	1995-03-17	3.13
MSFT	1995-03-16	3.14
MSFT	1995-03-15	3.16
MSFT	1995-03-14	3.21
MSFT	1995-03-13	3.09
MSFT	1995-03-10	3.07
MSFT	1995-03-09	3.04
MSFT	1995-03-08	3.07
MSFT	1995-03-07	2.93
MSFT	1995-03-06	2.88
MSFT	1995-03-03	2.85
MSFT	1995-03-02	2.86
MSFT	1995-03-01	2.83
MSFT	1995-02-28	2.82
MSFT	1995-02-27	2.77
MSFT	1995-02-24	2.74
MSFT	1995-02-23	2.76
MSFT	1995-02-22	2.75
MSFT	1995-02-21	2.68
MSFT	1995-02-17	2.7
MSFT	1995-02-16	2.73
MSFT	1995-02-15	2.72
MSFT	1995-02-14	2.77
MSFT	1995-02-13	2.78
MSFT	1995-02-10	2.78
MSFT	1995-02-09	2.77
MSFT	1995-02-08	2.77
MSFT	1995-02-07	2.73
MSFT	1995-02-06	2.73
MSFT	1995-02-03	2.69
MSFT	1995-02-02	2.64
MSFT	1995-02-01	2.65
MSFT	1995-01-31	2.66
MSFT	1995-01-30	2.64
MSFT	1995-01-27	2.68
MSFT	1995-01-26	2.68
MSFT	1995-01-25	2.77
MSFT	1995-01-24	2.78
MSFT	1995-01-23	2.81
MSFT	1995-01-20	2.76
MSFT	1995-01-19	2.84
MSFT	1995-01-18	2.91
MSFT	1995-01-17	2.89
MSFT	1995-01-16	2.87
MSFT	1995-01-13	2.81
MSFT	1995-01-12	2.74
MSFT	1995-01-11	2.75
MSFT	1995-01-10	2.73
MSFT	1995-01-09	2.7
MSFT	1995-01-06	2.72
MSFT	1995-01-05	2.67
MSFT	1995-01-04	2.72
MSFT	1995-01-03	2.7
MSFT	1994-12-30	2.74
MSFT	1994-12-29	2.77
MSFT	1994-12-28	2.73
MSFT	1994-12-27	2.72
MSFT	1994-12-23	2.73
MSFT	1994-12-22	2.72
MSFT	1994-12-21	2.75
MSFT	1994-12-20	2.68
MSFT	1994-12-19	2.8
MSFT	1994-12-16	2.84
MSFT	1994-12-15	2.84
MSFT	1994-12-14	2.83
MSFT	1994-12-13	2.81
MSFT	1994-12-12	2.83
MSFT	1994-12-09	2.83
MSFT	1994-12-08	2.8
MSFT	1994-12-07	2.82
MSFT	1994-12-06	2.84
MSFT	1994-12-05	2.84
MSFT	1994-12-02	2.83
MSFT	1994-12-01	2.8
MSFT	1994-11-30	2.82
MSFT	1994-11-29	2.87
MSFT	1994-11-28	2.84
MSFT	1994-11-25	2.79
MSFT	1994-11-23	2.75
MSFT	1994-11-22	2.78
MSFT	1994-11-21	2.84
MSFT	1994-11-18	2.87
MSFT	1994-11-17	2.88
MSFT	1994-11-16	2.89
MSFT	1994-11-15	2.89
MSFT	1994-11-14	2.89
MSFT	1994-11-11	2.79
MSFT	1994-11-10	2.85
MSFT	1994-11-09	2.86
MSFT	1994-11-08	2.85
MSFT	1994-11-07	2.77
MSFT	1994-11-04	2.75
MSFT	1994-11-03	2.8
MSFT	1994-11-02	2.82
MSFT	1994-11-01	2.81
MSFT	1994-10-31	2.82
MSFT	1994-10-28	2.78
MSFT	1994-10-27	2.76
MSFT	1994-10-26	2.73
MSFT	1994-10-25	2.67
MSFT	1994-10-24	2.64
MSFT	1994-10-21	2.66
MSFT	1994-10-20	2.67
MSFT	1994-10-19	2.58
MSFT	1994-10-18	2.54
MSFT	1994-10-17	2.47
MSFT	1994-10-14	2.51
MSFT	1994-10-13	2.56
MSFT	1994-10-12	2.52
MSFT	1994-10-11	2.5
MSFT	1994-10-10	2.45
MSFT	1994-10-07	2.44
MSFT	1994-10-06	2.44
MSFT	1994-10-05	2.49
MSFT	1994-10-04	2.46
MSFT	1994-10-03	2.5
MSFT	1994-09-30	2.51
MSFT	1994-09-29	2.53
MSFT	1994-09-28	2.55
MSFT	1994-09-27	2.53
MSFT	1994-09-26	2.49
MSFT	1994-09-23	2.51
MSFT	1994-09-22	2.55
MSFT	1994-09-21	2.56
MSFT	1994-09-20	2.51
MSFT	1994-09-19	2.55
MSFT	1994-09-16	2.55
